typeID,prefabName,displayNameKey,category,nameEN,nameZH,descEN,descZH,maxStackCount,stackable,value,quality,displayQuality,weight,order,soundKey,iconGUID,tags,tagKeys,tagsEN,tagsZH,variablesCount,constantsCount,agentsCount,effectsCount,inventory,usageUtilities,slots,itemGraphic,prefab
796,BP_ThermalVisionGoggles,Item_BP_ThermalVisionGoggles,BP,Blueprint: T-7 Thermal Goggles,蓝图：T-7热成像目镜,A blueprint for crafting T-7 Thermal Goggles.,用于制造T-7热成像目镜的蓝图。,1,False,50,6,0,0.1,0,,409450663c45e9c4a84ed61f2f91d59e,['252cc69c34f255f4295c9a35152f3144'; 'edb2b45aa680da541a2a09780e88de18'],['Tag_Formula'; 'Tag_Formula_Blueprint'],['Recipe'; 'Advanced Workbench Blueprint'],['配方'; '高级工作台蓝图'],0,0,0,0,True,True,True,True,Assets/GameObject/BP_ThermalVisionGoggles.prefab
797,Injection_StoneSkin,Item_Injection_StoneSkin,Injection,Hardening Injector,硬化针,Hardens skin and hair; increasing body armor by 0.25 for 120 seconds.,使毛发与皮肤变硬，身体护甲提高0.25，持续120秒。,3,True,648,3,0,0.2,3,,7332da39a0a88ff448bb33a995100b0e,['caf66c6da7c2b764db107bc391cdcfe1'; '180b6bde56f739545a8bd22200861535'],['Tag_Injector'; 'Tag_Medic'],['Syringe'; 'Medical Supply'],['注射器'; '医疗用品'],0,0,0,0,True,True,True,True,Assets/GameObject/Injection_StoneSkin.prefab
798,Injection_Stamina,Item_Injection_Stamina,Injection,Endurance Injector,持久针,Increases stamina recovery and reduces stamina cost; but increases hydration cost. Lasts 120 seconds.,提高耐力回复并降低耐力消耗，但会加快水分的消耗，持续120秒。,3,True,648,3,0,0.2,3,,89d04d6f105c27843ae4a20cc83f33cd,['caf66c6da7c2b764db107bc391cdcfe1'; '180b6bde56f739545a8bd22200861535'],['Tag_Injector'; 'Tag_Medic'],['Syringe'; 'Medical Supply'],['注射器'; '医疗用品'],0,0,0,0,True,True,True,True,Assets/GameObject/Injection_Stamina.prefab
799,UVBulb2,Item_UVBulb2,UVBulb2,UV Light,紫外灯,A lamp that emits ultraviolet rays. Can partially substitute for sunlight.,可以发射紫外线的灯，一定程度上可以代替太阳光。,3,True,761,2,0,0.36,2,,bcdce04c171fdb64298e402c8e695471,['d0e0879b966f49c41892d16d441a06a1'],['Tag_Tool'],['Tool'],['工具'],0,0,0,0,True,True,True,True,Assets/GameObject/UVBulb2.prefab
800,Injection_MeleeDamage,Item_Injection_MeleeDamage,Injection,Melee Injector,近战针,Largely increases melee DMG for a short time; but causes temporary fatigue once it wears off.,大幅提高近战伤害，但持续时间很短，效用过了还会萎靡一段时间。,3,True,670,3,0,0.2,3,,59a10986bcbbc024b9dab6f463e180aa,['caf66c6da7c2b764db107bc391cdcfe1'; '180b6bde56f739545a8bd22200861535'],['Tag_Injector'; 'Tag_Medic'],['Syringe'; 'Medical Supply'],['注射器'; '医疗用品'],0,0,0,0,True,True,True,True,Assets/GameObject/Injection_MeleeDamage.prefab
801,Key_Card_Yellow,Item_Key_Card_Yellow,Key,J-Lab Access Card (Yellow),J-Lab门禁卡（黄）,Grants access to restricted zones within J-Lab.,可以进入J-Lab中的特殊区域。,1,False,123000,7,0,0.2,0,,412b76aad41246b4bb0ea66ff0be3c68,['e9e8235839290ab47b534abeb4532f66'; '1c39d1f761787f2499e8ba3be48c4829'; 'cdef82f9142038d4984732a989854ff0'],['Tag_Key'; 'Tag_ColorCard'; 'Tag_LockInDemo'],['Key'; 'Color Card'; 'LockInDemo'],['钥匙'; '颜色卡'; 'LockInDemo'],0,0,1,0,True,True,True,True,Assets/GameObject/Key_Card_Yellow.prefab
802,Key_Card_Red,Item_Key_Card_Red,Key,J-Lab Access Card (Red),J-Lab门禁卡（红）,Grants access to restricted zones within J-Lab.,可以进入J-Lab中的特殊区域。,1,False,202000,7,0,0.2,0,,40069195ca733554591738f12a5b579e,['e9e8235839290ab47b534abeb4532f66'; '1c39d1f761787f2499e8ba3be48c4829'; 'cdef82f9142038d4984732a989854ff0'],['Tag_Key'; 'Tag_ColorCard'; 'Tag_LockInDemo'],['Key'; 'Color Card'; 'LockInDemo'],['钥匙'; '颜色卡'; 'LockInDemo'],0,0,1,0,True,True,True,True,Assets/GameObject/Key_Card_Red.prefab
803,Key_Card_Green,Item_Key_Card_Green,Key,J-Lab Access Card (Green),J-Lab门禁卡（绿）,Grants access to restricted zones within J-Lab.,可以进入J-Lab中的特殊区域。,1,False,161300,7,0,0.2,0,,15fd56ff8f76ca94cb3595f895d5806a,['e9e8235839290ab47b534abeb4532f66'; '1c39d1f761787f2499e8ba3be48c4829'; 'cdef82f9142038d4984732a989854ff0'],['Tag_Key'; 'Tag_ColorCard'; 'Tag_LockInDemo'],['Key'; 'Color Card'; 'LockInDemo'],['钥匙'; '颜色卡'; 'LockInDemo'],0,0,1,0,True,True,True,True,Assets/GameObject/Key_Card_Green.prefab
804,Key_Card_Blue,Item_Key_Card_Blue,Key,J-Lab Access Card (Blue),J-Lab门禁卡（蓝）,Grants access to restricted zones within J-Lab.,可以进入J-Lab中的特殊区域。,1,False,135200,7,0,0.2,0,,e05127fc1796bc9439adee3f391dc9da,['e9e8235839290ab47b534abeb4532f66'; '1c39d1f761787f2499e8ba3be48c4829'; 'cdef82f9142038d4984732a989854ff0'],['Tag_Key'; 'Tag_ColorCard'; 'Tag_LockInDemo'],['Key'; 'Color Card'; 'LockInDemo'],['钥匙'; '颜色卡'; 'LockInDemo'],0,0,1,0,True,True,True,True,Assets/GameObject/Key_Card_Blue.prefab
805,BP_VSS,Item_BP_VSS,BP,Blueprint: VSS,蓝图：VSS,Used at the workbench to develop: VSS.,用于在工作台研发武器：VSS。,1,False,50,5,0,0.1,5,,409450663c45e9c4a84ed61f2f91d59e,['252cc69c34f255f4295c9a35152f3144'; 'edb2b45aa680da541a2a09780e88de18'],['Tag_Formula'; 'Tag_Formula_Blueprint'],['Recipe'; 'Advanced Workbench Blueprint'],['配方'; '高级工作台蓝图'],0,0,0,0,True,True,True,True,Assets/GameObject/BP_VSS.prefab
806,BP_ASVAL,Item_BP_ASVAL,BP,Blueprint: AS Val,蓝图：AS Val,Used at the workbench to develop: AS Val.,用于在工作台研发武器：AS Val。,1,False,50,5,0,0.1,5,,409450663c45e9c4a84ed61f2f91d59e,['252cc69c34f255f4295c9a35152f3144'; 'edb2b45aa680da541a2a09780e88de18'],['Tag_Formula'; 'Tag_Formula_Blueprint'],['Recipe'; 'Advanced Workbench Blueprint'],['配方'; '高级工作台蓝图'],0,0,0,0,True,True,True,True,Assets/GameObject/BP_ASVAL.prefab
807,BP_DTMDR556,Item_BP_DTMDR556,BP,Blueprint: DT MDR-556,蓝图：DT MDR-556,Used at the workbench to develop: DT MDR-556.,用于在工作台研发武器：DT MDR-556。,1,False,50,4,0,0.1,4,,409450663c45e9c4a84ed61f2f91d59e,['252cc69c34f255f4295c9a35152f3144'; 'edb2b45aa680da541a2a09780e88de18'],['Tag_Formula'; 'Tag_Formula_Blueprint'],['Recipe'; 'Advanced Workbench Blueprint'],['配方'; '高级工作台蓝图'],0,0,0,0,True,True,True,True,Assets/GameObject/BP_DTMDR556.prefab
808,BP_DTMDR762,Item_BP_DTMDR762,BP,Blueprint: DT MDR-762,蓝图：DT MDR-762,Used at the workbench to develop: DT MDR-762.,用于在工作台研发武器：DT MDR-762。,1,False,50,5,0,0.1,5,,409450663c45e9c4a84ed61f2f91d59e,['252cc69c34f255f4295c9a35152f3144'; 'edb2b45aa680da541a2a09780e88de18'],['Tag_Formula'; 'Tag_Formula_Blueprint'],['Recipe'; 'Advanced Workbench Blueprint'],['配方'; '高级工作台蓝图'],0,0,0,0,True,True,True,True,Assets/GameObject/BP_DTMDR762.prefab
809,BP_MP7_Electric,Item_BP_MP7_Electric,BP,Blueprint: Electrified MP7,蓝图：带电MP7,Used at the workbench to develop: Electrified MP7.,用于在工作台研发武器：带电MP7。,1,False,50,5,0,0.1,5,,409450663c45e9c4a84ed61f2f91d59e,['252cc69c34f255f4295c9a35152f3144'; 'edb2b45aa680da541a2a09780e88de18'],['Tag_Formula'; 'Tag_Formula_Blueprint'],['Recipe'; 'Advanced Workbench Blueprint'],['配方'; '高级工作台蓝图'],0,0,0,0,True,True,True,True,Assets/GameObject/BP_MP7_Electric.prefab
810,BP_PP19Bizon,Item_BP_PP19Bizon,BP,Blueprint: Bizon-2,蓝图：Bizon-2,Used at the workbench to develop: Bizon-2.,用于在工作台研发武器：Bizon-2。,1,False,50,3,0,0.1,3,,409450663c45e9c4a84ed61f2f91d59e,['252cc69c34f255f4295c9a35152f3144'; 'edb2b45aa680da541a2a09780e88de18'],['Tag_Formula'; 'Tag_Formula_Blueprint'],['Recipe'; 'Advanced Workbench Blueprint'],['配方'; '高级工作台蓝图'],0,0,0,0,True,True,True,True,Assets/GameObject/BP_PP19Bizon.prefab
811,BP_PPSH,Item_BP_PPSH,BP,Blueprint: PPSh,蓝图：PPSh,Used at the workbench to develop: PPSh.,用于在工作台研发武器：PPSh。,1,False,50,2,0,0.1,2,,409450663c45e9c4a84ed61f2f91d59e,['252cc69c34f255f4295c9a35152f3144'; 'edb2b45aa680da541a2a09780e88de18'],['Tag_Formula'; 'Tag_Formula_Blueprint'],['Recipe'; 'Advanced Workbench Blueprint'],['配方'; '高级工作台蓝图'],0,0,0,0,True,True,True,True,Assets/GameObject/BP_PPSH.prefab
812,BP_SR3M,Item_BP_SR3M,BP,Blueprint: SR-3M,蓝图：SR-3M,Used at the workbench to develop: SR-3M.,用于在工作台研发武器：SR-3M。,1,False,50,3,0,0.1,3,,409450663c45e9c4a84ed61f2f91d59e,['252cc69c34f255f4295c9a35152f3144'; 'edb2b45aa680da541a2a09780e88de18'],['Tag_Formula'; 'Tag_Formula_Blueprint'],['Recipe'; 'Advanced Workbench Blueprint'],['配方'; '高级工作台蓝图'],0,0,0,0,True,True,True,True,Assets/GameObject/BP_SR3M.prefab
813,BP_Vector9,Item_BP_Vector9,BP,Blueprint: Vector,蓝图：Vector,Used at the workbench to develop: Vector.,用于在工作台研发武器：Vector。,1,False,50,3,0,0.1,3,,409450663c45e9c4a84ed61f2f91d59e,['252cc69c34f255f4295c9a35152f3144'; 'edb2b45aa680da541a2a09780e88de18'],['Tag_Formula'; 'Tag_Formula_Blueprint'],['Recipe'; 'Advanced Workbench Blueprint'],['配方'; '高级工作台蓝图'],0,0,0,0,True,True,True,True,Assets/GameObject/BP_Vector9.prefab
814,BP_M700,Item_BP_M700,BP,Blueprint: M700,蓝图：M700,Used at the workbench to develop: M700.,用于在工作台研发武器：M700。,1,False,50,4,0,0.1,4,,409450663c45e9c4a84ed61f2f91d59e,['252cc69c34f255f4295c9a35152f3144'; 'edb2b45aa680da541a2a09780e88de18'],['Tag_Formula'; 'Tag_Formula_Blueprint'],['Recipe'; 'Advanced Workbench Blueprint'],['配方'; '高级工作台蓝图'],0,0,0,0,True,True,True,True,Assets/GameObject/BP_M700.prefab
815,BP_Mosin,Item_BP_Mosin,BP,Blueprint: Mosin-Nagant,蓝图：Mosin-Nagant,Used at the workbench to develop: Mosin-Nagant.,用于在工作台研发武器：Mosin-Nagant。,1,False,50,4,0,0.1,4,,409450663c45e9c4a84ed61f2f91d59e,['252cc69c34f255f4295c9a35152f3144'; 'edb2b45aa680da541a2a09780e88de18'],['Tag_Formula'; 'Tag_Formula_Blueprint'],['Recipe'; 'Advanced Workbench Blueprint'],['配方'; '高级工作台蓝图'],0,0,0,0,True,True,True,True,Assets/GameObject/BP_Mosin.prefab
816,BP_SV98,Item_BP_SV98,BP,Blueprint: SV98,蓝图：SV98,Used at the workbench to develop: SV98.,用于在工作台研发武器：SV98。,1,False,50,5,0,0.1,5,,409450663c45e9c4a84ed61f2f91d59e,['252cc69c34f255f4295c9a35152f3144'; 'edb2b45aa680da541a2a09780e88de18'],['Tag_Formula'; 'Tag_Formula_Blueprint'],['Recipe'; 'Advanced Workbench Blueprint'],['配方'; '高级工作台蓝图'],0,0,0,0,True,True,True,True,Assets/GameObject/BP_SV98.prefab
817,BP_TT33,Item_BP_TT33,BP,Blueprint: TT-33,蓝图：TT-33,Used at the workbench to develop: TT-33.,用于在工作台研发武器：TT-33。,1,False,50,0,0,0.1,0,,409450663c45e9c4a84ed61f2f91d59e,['252cc69c34f255f4295c9a35152f3144'; 'edb2b45aa680da541a2a09780e88de18'],['Tag_Formula'; 'Tag_Formula_Blueprint'],['Recipe'; 'Advanced Workbench Blueprint'],['配方'; '高级工作台蓝图'],0,0,0,0,True,True,True,True,Assets/GameObject/BP_TT33.prefab
818,BP_PM,Item_BP_PM,BP,Blueprint: PM,蓝图：PM,Used at the workbench to develop: PM.,用于在工作台研发武器：PM。,1,False,50,1,0,0.0,1,,409450663c45e9c4a84ed61f2f91d59e,['252cc69c34f255f4295c9a35152f3144'; 'edb2b45aa680da541a2a09780e88de18'],['Tag_Formula'; 'Tag_Formula_Blueprint'],['Recipe'; 'Advanced Workbench Blueprint'],['配方'; '高级工作台蓝图'],0,0,0,0,True,True,True,True,Assets/GameObject/BP_PM.prefab
819,BP_Desert,Item_BP_Desert,BP,Blueprint: Desert Eagle,蓝图：沙漠之鹰,Used at the workbench to develop: Desert Eagle.,用于在工作台研发武器：沙漠之鹰。,1,False,50,4,0,0.1,4,,409450663c45e9c4a84ed61f2f91d59e,['252cc69c34f255f4295c9a35152f3144'; 'edb2b45aa680da541a2a09780e88de18'],['Tag_Formula'; 'Tag_Formula_Blueprint'],['Recipe'; 'Advanced Workbench Blueprint'],['配方'; '高级工作台蓝图'],0,0,0,0,True,True,True,True,Assets/GameObject/BP_Desert.prefab
820,BP_M1A,Item_BP_M1A,BP,Blueprint: M1A,蓝图：M1A,Used at the workbench to develop: M1A.,用于在工作台研发武器：M1A。,1,False,50,4,0,0.1,4,,409450663c45e9c4a84ed61f2f91d59e,['252cc69c34f255f4295c9a35152f3144'; 'edb2b45aa680da541a2a09780e88de18'],['Tag_Formula'; 'Tag_Formula_Blueprint'],['Recipe'; 'Advanced Workbench Blueprint'],['配方'; '高级工作台蓝图'],0,0,0,0,True,True,True,True,Assets/GameObject/BP_M1A.prefab
821,BP_M14,Item_BP_M14,BP,Blueprint: M14,蓝图：M14,Used at the workbench to develop: M14.,用于在工作台研发武器：M14。,1,False,50,5,0,0.1,5,,409450663c45e9c4a84ed61f2f91d59e,['252cc69c34f255f4295c9a35152f3144'; 'edb2b45aa680da541a2a09780e88de18'],['Tag_Formula'; 'Tag_Formula_Blueprint'],['Recipe'; 'Advanced Workbench Blueprint'],['配方'; '高级工作台蓝图'],0,0,0,0,True,True,True,True,Assets/GameObject/BP_M14.prefab
822,BP_MCXSpear,Item_BP_MCXSpear,BP,Blueprint: MCX Spear,蓝图：MCX Spear,Used at the workbench to develop: MCX Spear.,用于在工作台研发武器：MCX Spear。,1,False,50,6,0,0.1,0,,409450663c45e9c4a84ed61f2f91d59e,['252cc69c34f255f4295c9a35152f3144'; 'edb2b45aa680da541a2a09780e88de18'],['Tag_Formula'; 'Tag_Formula_Blueprint'],['Recipe'; 'Advanced Workbench Blueprint'],['配方'; '高级工作台蓝图'],0,0,0,0,True,True,True,True,Assets/GameObject/BP_MCXSpear.prefab
823,Quest_BlueprintPieces_MF_1,Item_Quest_BlueprintPieces_MF_1,Quest,MF Blueprint Fragment 1,MF蓝图碎片1,A fragment of the MF Rifle Blueprint.,用于研发步枪：MF的蓝图碎片。,1,False,50,4,0,0.2,4,,409450663c45e9c4a84ed61f2f91d59e,['504feb37d5cce994f83c8cbef1b8dc40'],['Tag_Quest'],['Quest Item'],['任务物品'],0,0,0,0,True,True,True,True,Assets/GameObject/Quest_BlueprintPieces_MF_1.prefab
824,Quest_BlueprintPieces_MF_2,Item_Quest_BlueprintPieces_MF_2,Quest,MF Blueprint Fragment 2,MF蓝图碎片2,A fragment of the MF Rifle Blueprint.,用于研发步枪：MF的蓝图碎片。,1,False,50,4,0,0.2,4,,409450663c45e9c4a84ed61f2f91d59e,['504feb37d5cce994f83c8cbef1b8dc40'],['Tag_Quest'],['Quest Item'],['任务物品'],0,0,0,0,True,True,True,True,Assets/GameObject/Quest_BlueprintPieces_MF_2.prefab
825,Quest_BlueprintPieces_MF_3,Item_Quest_BlueprintPieces_MF_3,Quest,MF Blueprint Fragment 3,MF蓝图碎片3,A fragment of the MF Rifle Blueprint.,用于研发步枪：MF的蓝图碎片。,1,False,50,4,0,0.2,4,,409450663c45e9c4a84ed61f2f91d59e,['504feb37d5cce994f83c8cbef1b8dc40'],['Tag_Quest'],['Quest Item'],['任务物品'],0,0,0,0,True,True,True,True,Assets/GameObject/Quest_BlueprintPieces_MF_3.prefab
826,Key_Card_ SouthFactory,Item_Key_Card_ SouthFactory,Key,Southern Factory Keycard,南厂区钥匙卡,A Southern Factory employee's access card.,南厂区员工的门禁卡。,1,False,3987,4,0,0.2,4,,d6d12d04648cbea429d76be5ee6c26b5,['e9e8235839290ab47b534abeb4532f66'],['Tag_Key'],['Key'],['钥匙'],0,0,0,0,True,True,True,True,Assets/GameObject/Key_Card_ SouthFactory.prefab
827,Key_MysteryX,Item_Key_MysteryX,Key,Mysterious Key X,神秘钥匙X,A mysterious key engraved with a strange marking that resembles the letter X.,一把神秘的钥匙，上面刻着奇怪的符号，看上去像字母X。,1,False,151675,6,0,0.2,0,,5cc164dcc6c058943b6e166ced818fa3,['3c653f8275d43fe49b704b4f2c2d1f82'; 'e9e8235839290ab47b534abeb4532f66'],['Tag_SpecialKey'; 'Tag_Key'],['Key (Cannot be registered)'; 'Key'],['钥匙（无法录入）'; '钥匙'],0,0,0,0,True,True,True,True,Assets/GameObject/Key_MysteryX.prefab
828,Key_MysteryO,Item_Key_MysteryO,Key,Mysterious Key O,神秘钥匙O,A mysterious key engraved with a strange marking that resembles the letter O.,一把神秘的钥匙，上面刻着奇怪的符号，看上去像字母O。,1,False,253228,6,0,0.2,0,,6514bc56ed5232f46849ec9e90213bfc,['3c653f8275d43fe49b704b4f2c2d1f82'; 'e9e8235839290ab47b534abeb4532f66'],['Tag_SpecialKey'; 'Tag_Key'],['Key (Cannot be registered)'; 'Key'],['钥匙（无法录入）'; '钥匙'],0,0,0,0,True,True,True,True,Assets/GameObject/Key_MysteryO.prefab
829,Key_MysteryZ,Item_Key_MysteryZ,Key,Mysterious Key Z,神秘Z钥匙,A mysterious key engraved with a strange marking that resembles the letter Z.,一把神秘的钥匙，上面刻着奇怪的符号，看上去像字母Z。,1,False,500,9,0,0.2,0,,1a85b047f6f91f843b4a10cb373eab86,['3c653f8275d43fe49b704b4f2c2d1f82'; 'e9e8235839290ab47b534abeb4532f66'],['Tag_SpecialKey'; 'Tag_Key'],['Key (Cannot be registered)'; 'Key'],['钥匙（无法录入）'; '钥匙'],0,0,0,0,True,True,True,True,Assets/GameObject/Key_MysteryZ.prefab
830,BP_NightVisionGoggles,Item_BP_NightVisionGoggles,BP,Blueprint: Night Vision Goggles,蓝图：夜视仪,A blueprint used to craft Night Vision Goggles.,用于制造夜视仪的蓝图。,1,False,50,5,0,0.1,5,,409450663c45e9c4a84ed61f2f91d59e,['252cc69c34f255f4295c9a35152f3144'; 'edb2b45aa680da541a2a09780e88de18'],['Tag_Formula'; 'Tag_Formula_Blueprint'],['Recipe'; 'Advanced Workbench Blueprint'],['配方'; '高级工作台蓝图'],0,0,0,0,True,True,True,True,Assets/GameObject/BP_NightVisionGoggles.prefab
831,Key_Farm_SuperMarketSmallRoom,Item_Key_Farm_SuperMarketSmallRoom,Key,Supermarket Compartment Key,超市隔间钥匙,A key to a compartment in the Farm Town Supermarket.,农场镇超市中小隔间的钥匙。,1,False,1688,4,0,0.2,4,,74d53795d3c8b4e4fbf651b8fee1af6d,['e9e8235839290ab47b534abeb4532f66'; 'cdef82f9142038d4984732a989854ff0'],['Tag_Key'; 'Tag_LockInDemo'],['Key'; 'LockInDemo'],['钥匙'; 'LockInDemo'],0,0,0,0,True,True,True,True,Assets/GameObject/Key_Farm_SuperMarketSmallRoom.prefab
832,Key_Farm_RestaurantSmallRoom,Item_Key_Farm_RestaurantSmallRoom,Key,Restaurant Compartment Key,餐厅隔间钥匙,A key to a compartment in the Farm Town Restaurant.,农场镇餐厅中小隔间的钥匙。,1,False,801,3,0,0.2,3,,74d53795d3c8b4e4fbf651b8fee1af6d,['e9e8235839290ab47b534abeb4532f66'; 'cdef82f9142038d4984732a989854ff0'],['Tag_Key'; 'Tag_LockInDemo'],['Key'; 'LockInDemo'],['钥匙'; 'LockInDemo'],0,0,0,0,True,True,True,True,Assets/GameObject/Key_Farm_RestaurantSmallRoom.prefab
833,UniversalGlueA,Item_UniversalGlueA,UniversalGlueA,Super Glue A,万能胶A,A powerful glue capable of bonding anything. Must be used together with Super Glue B to take effect.,能够粘合一切的胶水，但需要与万能胶B配合使用才能发挥效用。,1,False,844,3,0,0.42,3,,1e1b0f0194ba60749b7004a7e07310b5,['8fc6e1852ff836d43a293cf60f077571'; 'd0e0879b966f49c41892d16d441a06a1'],['Tag_Daily'; 'Tag_Tool'],['Daily Supplies'; 'Tool'],['日常用品'; '工具'],0,0,0,0,True,True,True,True,Assets/GameObject/UniversalGlueA.prefab
834,UniversalGlueB,Item_UniversalGlueB,UniversalGlueB,Super Glue B,万能胶B,A powerful glue capable of bonding anything. Must be used together with Super Glue A to take effect.,能够粘合一切的胶水，但需要与万能胶A配合使用才能发挥效用。,1,False,826,3,0,0.38,3,,469d6dcb1dfb0ed42a149f592ee25628,['8fc6e1852ff836d43a293cf60f077571'; 'd0e0879b966f49c41892d16d441a06a1'],['Tag_Daily'; 'Tag_Tool'],['Daily Supplies'; 'Tool'],['日常用品'; '工具'],0,0,0,0,True,True,True,True,Assets/GameObject/UniversalGlueB.prefab
835,Quest_DeliverBox_DestoryOnBase,Item_Quest_DeliverBox_DestoryOnBase,Quest,Package,快递,Deliver it to the recipient ASAP. Don't bring it back to Base!,赶紧送到收货人那！可别带回基地了！,1,False,1,1,0,0.2,1,,51f66e62796653147b2d2271e3429db2,['504feb37d5cce994f83c8cbef1b8dc40'; '1f253c11ff9b67b45b18e3a5e5f5e3e4'],['Tag_Quest'; 'Tag_DestroyInBase'],['Quest Item'; 'Cannot be taken out'],['任务物品'; '无法带出'],0,0,0,0,True,True,True,True,Assets/GameObject/Quest_DeliverBox_DestoryOnBase.prefab
836,KeyRing,Item_KeyRing,KeyRing,Key Case,钥匙包,Can store up to 8 keys.,可以放八把钥匙。,1,False,13964,5,0,0.73,5,,098037304e8ef5b42bf8e1636f9f0927,['f5dc8759612ce684898ed15897ef4976'],['Tag_Continer'],['Container'],['容器'],0,0,0,0,True,True,True,True,Assets/GameObject/KeyRing.prefab
837,Magazine_BR_ADS_1,Item_Magazine_BR_ADS_1,Magazine,BR Quick Magazine I,BR快速弹匣I,A battle rifle magazine increases ADS speed.,提高瞄准速度的BR弹匣。,1,False,500,2,0,0.13,221,,21c83d897d5c6714e83f12c14d343d1d,['9aee705d1522bdb4193eeed913cf6af3'; 'd901f57b28d016042bccf2318d73ad1e'; '0b25d707435ccf0459ff33e3472d17e6'],['Tag_Accessory'; 'Tag_Magazine'; 'Tag_GunType_BR'],['Attachment'; 'Magazine'; 'Battle Rifle'],['配件'; '弹夹'; '战斗步枪'],0,0,0,0,True,True,True,True,Assets/GameObject/Magazine_BR_ADS_1.prefab
838,Magazine_BR_ADS_2,Item_Magazine_BR_ADS_2,Magazine,BR Quick Magazine II,BR快速弹匣II,A\ battle\ rifle\ magazine\ largely\ increases\ ADS\ speed\.,大幅提高瞄准速度的BR弹匣。,1,False,1100,3,0,0.15,223,,1a8c3e4ff5baf664e99e3137a68b4ebc,['9aee705d1522bdb4193eeed913cf6af3'; 'd901f57b28d016042bccf2318d73ad1e'; '0b25d707435ccf0459ff33e3472d17e6'],['Tag_Accessory'; 'Tag_Magazine'; 'Tag_GunType_BR'],['Attachment'; 'Magazine'; 'Battle Rifle'],['配件'; '弹夹'; '战斗步枪'],0,0,0,0,True,True,True,True,Assets/GameObject/Magazine_BR_ADS_2.prefab
839,Magazine_BR_CAP_1,Item_Magazine_BR_CAP_1,Magazine,BR Extended Magazine I,BR扩容弹匣I,A battle rifle magazine increases ammo capacity.,提高枪械载弹量的BR弹匣。,1,False,500,2,0,0.18,222,,cefaccaa27edd864eb5121f81e1c028b,['9aee705d1522bdb4193eeed913cf6af3'; 'd901f57b28d016042bccf2318d73ad1e'; '0b25d707435ccf0459ff33e3472d17e6'],['Tag_Accessory'; 'Tag_Magazine'; 'Tag_GunType_BR'],['Attachment'; 'Magazine'; 'Battle Rifle'],['配件'; '弹夹'; '战斗步枪'],0,0,0,0,True,True,True,True,Assets/GameObject/Magazine_BR_CAP_1.prefab
